CustomerID,Age,Email,PhoneNumber,TransactionAmount,AccountBalance,TransactionType,Country,City,SignupDate,TransactionDate,Device,Browser,IsActive,LoginAttempts,FraudFlag,Income,CreditScore,LoanAmount,LoanStatus,ValidEmail,ValidPhone,InvalidAgeFlag,InvalidTxnFlag,InvalidCreditFlag,InvalidDateFlag,InvalidEmailFlag,InvalidPhoneFlag,DataQualityScore
11392,49,user@gmail.com,1234567890,1885.680617236047,43635.7000268493,Debit,UK,London,2020-11-02,2024-05-01,Desktop,Safari,0,4,1,28510.38303233467,384,48432.86888943881,Rejected,True,True,0,0,0,0,0,0,0
11398,45,test@company.com,1234567890,1886.8817462352881,18144.245048865312,Debit,USA,London,2023-02-04,2023-04-28,Mobile,Safari,0,8,1,93487.16261178063,635,16705.72559279872,Approved,True,True,0,0,0,0,0,0,0
11409,63,user@gmail.com,1234567890,5708.66206369407,31361.28160167149,Debit,,Mumbai,2023-05-05,2023-09-16,Mobile,Firefox,1,0,0,114596.45057910903,367,25522.511733812196,Pending,True,True,0,0,0,0,0,0,0
11431,52,user@gmail.com,1234567890,7794.7322501761155,41893.29410814057,Debit,USA,London,2023-01-16,2024-06-07,Tablet,Firefox,1,1,1,39218.79628864271,616,2248.3253975652483,Rejected,True,True,0,0,0,0,0,0,0
11450,24,test@company.com,1234567890,5780.968749354551,38385.217397313085,Credit,,NY,2020-02-25,2024-09-02,Desktop,Firefox,1,3,0,88140.65677233487,595,31681.936770761942,Approved,True,True,0,0,0,0,0,0,0
11452,24,user@gmail.com,1234567890,177.2579662088989,15870.544733833205,Credit,UK,Mumbai,2022-11-24,2023-12-23,Desktop,Firefox,1,5,1,67123.69875167329,562,11551.740011088179,Pending,True,True,0,0,0,0,0,0,0
11492,64,user@gmail.com,1234567890,3334.8932256972603,16373.408941652262,Debit,,Dallas,2020-09-21,2024-12-28,Mobile,Chrome,1,9,1,77222.58307012112,729,28765.717825265292,Pending,True,True,0,0,0,0,0,0,0
11494,58,user@gmail.com,1234567890,7778.195074921581,8154.513285211882,Credit,,Mumbai,2023-05-21,2024-07-21,Mobile,Firefox,1,7,0,136917.59811926936,626,27375.48239062282,Rejected,True,True,0,0,0,0,0,0,0
11504,19,user@gmail.com,1234567890,4841.181482182829,29710.60723883305,Debit,UK,NY,2022-05-20,2024-01-03,Desktop,Chrome,1,8,0,69693.42916266566,513,3202.5778428279805,Rejected,True,True,0,0,0,0,0,0,0
11513,22,test@company.com,1234567890,7350.85539713744,22580.4509915344,Debit,USA,Dallas,2020-04-15,2023-05-23,Mobile,Safari,1,1,1,71832.8524159861,829,23860.42459766292,Approved,True,True,0,0,0,0,0,0,0
11514,61,test@company.com,1234567890,1958.0779821917263,2790.909119377639,Debit,UK,Dallas,2022-12-13,2024-02-04,Tablet,Firefox,1,4,0,129094.91984848361,378,45230.174177201145,Rejected,True,True,0,0,0,0,0,0,0
11518,33,user@gmail.com,1234567890,9603.056700918909,45134.867908756336,Debit,UK,Dallas,2020-03-15,2023-05-20,Tablet,Chrome,0,5,0,39208.33742961733,747,22694.727975913796,Approved,True,True,0,0,0,0,0,0,0
11530,45,test@company.com,1234567890,5709.192892558699,34387.91512412444,Credit,,Dallas,2023-01-19,2023-10-09,Desktop,Edge,0,9,0,63485.827189805896,577,13730.716740781656,Pending,True,True,0,0,0,0,0,0,0
11552,62,test@company.com,1234567890,8052.9347271917795,35174.153982800926,Debit,,NY,2023-12-08,2024-01-30,Mobile,Chrome,1,5,0,52822.49885077795,399,31584.035044644672,Pending,True,True,0,0,0,0,0,0,0
11553,42,user@gmail.com,1234567890,1956.189618183541,1551.8276581725931,Credit,India,NY,2023-01-05,2024-03-06,Mobile,Edge,1,8,0,147925.46926298353,600,43953.94941310783,Pending,True,True,0,0,0,0,0,0,0
11555,39,user@gmail.com,1234567890,7008.936156517344,39936.63729800187,Credit,India,Mumbai,2020-01-18,2024-07-15,Tablet,Firefox,0,1,1,80368.32860381616,320,36886.2967317423,Rejected,True,True,0,0,0,0,0,0,0
11557,19,test@company.com,1234567890,2717.1873828005573,11510.540570013141,Credit,India,Mumbai,2020-07-23,2024-02-10,Desktop,Edge,1,2,1,134331.5140564405,411,46310.150828125945,Rejected,True,True,0,0,0,0,0,0,0
11558,62,user@gmail.com,1234567890,1099.0475942103803,30376.63834281038,Debit,USA,London,2021-05-13,2023-10-28,Desktop,Safari,1,3,0,118833.622878927,448,49145.855801559315,Approved,True,True,0,0,0,0,0,0,0
11564,60,test@company.com,1234567890,2491.589151800576,24144.484330573006,Credit,USA,Mumbai,2023-06-20,2024-12-01,Mobile,Firefox,1,1,1,129690.42166540567,521,13588.958756894326,Approved,True,True,0,0,0,0,0,0,0
11583,22,test@company.com,1234567890,7436.806985462072,31322.15064972329,Credit,UK,NY,2020-10-01,2023-06-19,Mobile,Edge,0,7,0,88374.83475343524,833,34226.98702525429,Rejected,True,True,0,0,0,0,0,0,0
11585,50,user@gmail.com,1234567890,672.1772586586467,37976.4552822104,Debit,UK,NY,2022-12-25,2024-09-22,Tablet,Safari,1,4,1,95589.29457156424,444,4851.251953855601,Rejected,True,True,0,0,0,0,0,0,0
11591,21,user@gmail.com,1234567890,8517.836625849734,41917.30192716828,Debit,India,Mumbai,2021-01-19,2023-08-24,Desktop,Safari,0,4,1,77997.40870030865,465,10063.651925890865,Approved,True,True,0,0,0,0,0,0,0
11607,61,user@gmail.com,1234567890,5077.61099160576,6219.157583332409,Debit,,Dallas,2022-12-27,2024-01-01,Mobile,Safari,1,8,0,79339.0571218062,575,39995.19636379433,Rejected,True,True,0,0,0,0,0,0,0
11611,23,user@gmail.com,1234567890,1307.7712298028157,30420.708378649666,Credit,,Dallas,2022-03-07,2023-01-27,Tablet,Chrome,1,4,0,32897.68476109126,598,32704.699923174547,Approved,True,True,0,0,0,0,0,0,0
11613,23,user@gmail.com,1234567890,8717.396765673924,49193.862977646735,Credit,USA,NY,2020-06-12,2024-03-30,Mobile,Firefox,0,9,0,56448.85371246053,576,49364.73574981305,Rejected,True,True,0,0,0,0,0,0,0
11616,56,user@gmail.com,1234567890,3513.49186015216,30805.019475927118,Debit,India,Dallas,2021-08-07,2023-04-08,Mobile,Edge,1,7,1,70337.66249417883,631,42160.418919978176,Rejected,True,True,0,0,0,0,0,0,0
11625,53,user@gmail.com,1234567890,18.170418822923352,28380.124829739183,Credit,USA,London,2023-03-11,2023-08-27,Desktop,Chrome,0,7,1,66245.35214851068,493,3084.5725534855596,Pending,True,True,0,0,0,0,0,0,0
11635,62,test@company.com,1234567890,8763.468350718033,29667.15804114371,Credit,USA,Dallas,2020-03-02,2023-07-02,Tablet,Chrome,1,5,1,43006.83188263467,375,34222.55521751752,Pending,True,True,0,0,0,0,0,0,0
11652,38,user@gmail.com,1234567890,9297.315357194524,21776.69695643945,Credit,USA,Dallas,2023-06-09,2024-05-26,Mobile,Firefox,1,5,0,115136.57723508138,477,31456.730316548543,Pending,True,True,0,0,0,0,0,0,0
11655,33,test@company.com,1234567890,6758.668578019903,35493.70419394386,Credit,,London,2021-04-27,2023-03-29,Mobile,Safari,1,9,1,134370.44152594416,338,8525.81792723408,Pending,True,True,0,0,0,0,0,0,0
11662,22,test@company.com,1234567890,6247.593319714782,7603.7837829910295,Credit,USA,London,2020-02-22,2023-03-19,Mobile,Firefox,1,3,0,106021.96081049409,507,8411.605899645441,Rejected,True,True,0,0,0,0,0,0,0
11680,58,test@company.com,1234567890,7923.131592776494,14099.255876341878,Credit,USA,Dallas,2021-08-27,2023-08-29,Tablet,Edge,1,5,0,106544.29176784676,674,4942.47646333063,Rejected,True,True,0,0,0,0,0,0,0
11682,49,test@company.com,1234567890,6785.703620876968,7635.92472775402,Debit,India,NY,2020-06-22,2024-12-11,Tablet,Safari,0,6,0,105637.52223860938,788,15744.509334641405,Approved,True,True,0,0,0,0,0,0,0
11685,36,user@gmail.com,1234567890,3747.1561767450485,28778.38099197447,Credit,UK,NY,2023-05-27,2023-08-29,Mobile,Firefox,0,7,1,130355.35284616776,434,41908.63361039557,Pending,True,True,0,0,0,0,0,0,0
11689,45,user@gmail.com,1234567890,1981.5988049462007,30396.209548040308,Debit,,Dallas,2020-10-08,2024-08-14,Desktop,Firefox,0,1,1,122522.1886083448,423,43649.30681962037,Pending,True,True,0,0,0,0,0,0,0
11712,30,test@company.com,1234567890,8516.896268896431,41444.13501962264,Debit,UK,London,2020-07-16,2024-05-29,Tablet,Chrome,1,6,1,124973.10658770178,572,44111.767580712454,Rejected,True,True,0,0,0,0,0,0,0
11716,37,test@company.com,1234567890,7193.351930643474,48925.41199786651,Debit,UK,NY,2021-04-23,2024-07-13,Desktop,Safari,1,1,1,67178.47480104007,615,20511.800814378395,Approved,True,True,0,0,0,0,0,0,0
11721,37,user@gmail.com,1234567890,2223.6972574194656,6939.435850976121,Credit,USA,Mumbai,2020-06-10,2023-06-15,Tablet,Safari,0,3,1,132008.39179051985,580,41895.85030942251,Rejected,True,True,0,0,0,0,0,0,0
11731,63,user@gmail.com,1234567890,4810.614755626714,13805.020300644646,Debit,USA,London,2020-03-27,2024-01-05,Mobile,Chrome,1,4,0,25163.756240729967,472,7656.0326290493695,Approved,True,True,0,0,0,0,0,0,0
11738,20,user@gmail.com,1234567890,922.6924487528702,41172.080745375395,Credit,,London,2023-05-10,2024-10-08,Mobile,Firefox,1,3,1,140255.75525639267,573,3481.126911263355,Rejected,True,True,0,0,0,0,0,0,0
11742,29,user@gmail.com,1234567890,4411.361091433968,14808.986958208967,Credit,USA,London,2021-11-16,2024-03-02,Desktop,Safari,1,4,1,42859.03357530243,831,40137.904837191076,Approved,True,True,0,0,0,0,0,0,0
11747,34,test@company.com,1234567890,5337.076179280364,24864.338014659643,Credit,India,NY,2022-05-17,2023-10-01,Tablet,Edge,1,1,1,62478.29651707267,388,11132.657137672992,Approved,True,True,0,0,0,0,0,0,0
11748,24,user@gmail.com,1234567890,3741.750974682377,39100.937522410175,Credit,,London,2020-08-04,2024-06-22,Desktop,Firefox,1,5,0,114665.99395927716,443,23527.832050921264,Rejected,True,True,0,0,0,0,0,0,0
11752,47,test@company.com,1234567890,4084.1080782891568,11689.632082249329,Credit,,Dallas,2023-11-28,2023-12-27,Mobile,Firefox,1,7,0,92237.47816221553,409,2682.665436991394,Pending,True,True,0,0,0,0,0,0,0
11753,50,test@company.com,1234567890,6154.868247923653,32722.90254635515,Credit,,NY,2022-07-20,2023-03-10,Desktop,Edge,1,8,1,88310.00813466721,472,4176.185250897341,Rejected,True,True,0,0,0,0,0,0,0
11771,45,user@gmail.com,1234567890,3771.637797683882,16198.215405421524,Credit,USA,London,2023-12-06,2023-12-18,Tablet,Edge,1,1,0,144473.67412429216,786,45601.000207398494,Rejected,True,True,0,0,0,0,0,0,0
11784,48,test@company.com,1234567890,2750.807823397751,6818.104186284758,Debit,,Mumbai,2022-09-20,2024-03-03,Mobile,Chrome,0,1,0,97543.41910225958,521,5220.172950696617,Pending,True,True,0,0,0,0,0,0,0
11799,54,user@gmail.com,1234567890,7101.886224474761,42818.64097480004,Debit,India,Dallas,2023-04-06,2024-07-27,Tablet,Safari,0,2,1,80855.4608486447,312,35463.36023605671,Rejected,True,True,0,0,0,0,0,0,0
11804,52,user@gmail.com,1234567890,7770.606823525419,42363.63711113213,Debit,India,London,2022-10-09,2024-04-12,Mobile,Safari,0,9,0,20002.667334916347,665,48005.11524502617,Rejected,True,True,0,0,0,0,0,0,0
11809,21,user@gmail.com,1234567890,689.3324071792008,20576.851662620626,Debit,UK,London,2020-03-06,2023-03-02,Tablet,Edge,0,7,1,119096.87549392969,798,8444.104327586665,Pending,True,True,0,0,0,0,0,0,0
11839,52,user@gmail.com,1234567890,2715.0571650618526,26129.740637942006,Credit,UK,Dallas,2021-11-21,2024-02-27,Mobile,Edge,0,5,1,147863.55280503002,773,46784.48910761045,Pending,True,True,0,0,0,0,0,0,0
11840,56,test@company.com,1234567890,6384.1088272003335,25076.199242894916,Debit,India,NY,2022-01-08,2024-07-25,Desktop,Chrome,1,0,1,36002.18147017093,667,12521.194392612022,Approved,True,True,0,0,0,0,0,0,0
11864,59,user@gmail.com,1234567890,559.9506571784266,20674.757261413026,Credit,UK,NY,2021-11-26,2023-11-08,Desktop,Edge,0,4,1,63578.55740465509,677,15648.348635024118,Rejected,True,True,0,0,0,0,0,0,0
11883,21,user@gmail.com,1234567890,8002.589240921254,38126.145748586736,Debit,,Mumbai,2023-06-08,2024-08-18,Tablet,Safari,0,7,0,24616.420584172825,810,24917.75461503158,Approved,True,True,0,0,0,0,0,0,0
11884,42,test@company.com,1234567890,8809.462634388232,9552.725554651965,Debit,USA,London,2022-01-28,2024-05-16,Desktop,Firefox,0,5,1,135558.98578850023,301,41114.161054754724,Rejected,True,True,0,0,0,0,0,0,0
11888,19,user@gmail.com,1234567890,2283.4362718963794,19443.107018327428,Debit,,London,2020-05-22,2024-07-02,Desktop,Safari,0,1,1,78718.03693049928,540,12334.193269377864,Rejected,True,True,0,0,0,0,0,0,0
11889,22,user@gmail.com,1234567890,7210.254884322629,9544.786727557845,Credit,India,Mumbai,2023-07-29,2023-09-03,Tablet,Firefox,1,5,0,84704.342587962,353,21992.237234181695,Pending,True,True,0,0,0,0,0,0,0
11893,22,test@company.com,1234567890,9108.375000259784,45492.52848067484,Credit,USA,NY,2023-06-23,2023-11-12,Desktop,Chrome,1,7,1,143735.0771716218,356,36122.07016242879,Pending,True,True,0,0,0,0,0,0,0
11896,63,user@gmail.com,1234567890,4105.420077366259,47023.37745574181,Credit,UK,London,2021-10-31,2023-09-02,Mobile,Edge,0,6,0,78270.50231821871,327,7110.42974073634,Approved,True,True,0,0,0,0,0,0,0
11900,24,test@company.com,1234567890,8976.605767705043,10113.12796058463,Credit,India,NY,2023-09-24,2023-12-24,Tablet,Edge,0,0,1,108231.45692908906,827,13348.097005061027,Approved,True,True,0,0,0,0,0,0,0
11901,35,test@company.com,1234567890,8657.692095679819,32031.170138310757,Debit,UK,Mumbai,2020-09-15,2024-09-05,Tablet,Safari,1,0,1,105302.19064723556,642,11534.292173072425,Pending,True,True,0,0,0,0,0,0,0
11910,46,test@company.com,1234567890,9720.640060078455,5764.837597152242,Credit,India,Mumbai,2020-08-17,2023-03-13,Mobile,Safari,1,6,1,42287.1559679691,814,12657.454154120185,Pending,True,True,0,0,0,0,0,0,0
11912,24,test@company.com,1234567890,5177.953769817242,38732.44323233295,Debit,,Dallas,2023-08-22,2023-12-01,Mobile,Edge,1,2,0,135925.77073026245,493,47886.26382225522,Rejected,True,True,0,0,0,0,0,0,0
11916,32,user@gmail.com,1234567890,5237.099905723229,27289.658005749105,Credit,India,Dallas,2020-02-28,2023-01-17,Tablet,Edge,1,0,1,122109.27591942297,758,39741.97873860789,Approved,True,True,0,0,0,0,0,0,0
11920,36,test@company.com,1234567890,267.9963495219813,12682.39197251388,Debit,USA,NY,2023-03-01,2023-07-29,Tablet,Firefox,1,9,0,92648.0509835413,415,17870.67596616371,Pending,True,True,0,0,0,0,0,0,0
11948,37,test@company.com,1234567890,9212.257956467865,31641.549805935698,Credit,,Mumbai,2020-07-12,2023-06-03,Tablet,Safari,0,7,1,78209.55854532894,498,39465.43951233066,Rejected,True,True,0,0,0,0,0,0,0
11957,33,test@company.com,1234567890,4203.513820402449,37526.9861317234,Credit,,Mumbai,2022-02-12,2024-05-16,Tablet,Chrome,0,8,1,126010.61866289888,627,16392.73408107503,Rejected,True,True,0,0,0,0,0,0,0
11961,53,test@company.com,1234567890,794.4812382503344,12839.310794747988,Debit,USA,Dallas,2021-04-01,2024-04-16,Mobile,Safari,1,9,0,39824.560310946275,554,44997.44371190303,Rejected,True,True,0,0,0,0,0,0,0
11970,18,user@gmail.com,1234567890,29.78349151129919,45205.44668310931,Debit,USA,NY,2020-09-03,2024-09-25,Mobile,Safari,1,7,1,96573.57982621342,648,23045.315588443354,Pending,True,True,0,0,0,0,0,0,0
11975,41,user@gmail.com,1234567890,8494.429530361724,32602.200013023124,Debit,,London,2020-05-23,2024-01-15,Desktop,Firefox,1,1,0,115130.75755412223,398,45569.3379606463,Pending,True,True,0,0,0,0,0,0,0
11992,34,test@company.com,1234567890,3422.173111300103,22786.074485379406,Debit,USA,NY,2020-11-03,2023-07-28,Mobile,Firefox,0,0,1,138531.58482558682,481,30980.166020864275,Pending,True,True,0,0,0,0,0,0,0
12001,18,test@company.com,1234567890,7592.265692982456,635.1975116470564,Debit,USA,Mumbai,2023-06-26,2023-11-14,Mobile,Firefox,1,5,0,88249.05837638436,572,44753.05519244927,Rejected,True,True,0,0,0,0,0,0,0
12025,44,test@company.com,1234567890,7727.630894800279,6919.106762043861,Debit,India,Dallas,2021-11-15,2023-04-17,Desktop,Chrome,1,6,0,123363.64259036287,572,11207.603308929387,Pending,True,True,0,0,0,0,0,0,0
12040,31,test@company.com,1234567890,6280.472568743712,45102.98046184788,Debit,,Mumbai,2022-04-20,2024-03-30,Mobile,Edge,0,4,0,52163.96754625664,806,32250.884062791913,Pending,True,True,0,0,0,0,0,0,0
12050,64,test@company.com,1234567890,2331.161191801644,17691.172537219336,Credit,USA,Mumbai,2022-10-28,2024-06-09,Desktop,Edge,0,9,0,56352.95218442392,775,10166.064530408825,Rejected,True,True,0,0,0,0,0,0,0
12052,65,test@company.com,1234567890,3595.9034071922433,32940.97984661788,Credit,UK,Mumbai,2023-05-25,2024-11-24,Mobile,Chrome,1,7,1,24796.849128335372,696,15830.296282767236,Pending,True,True,0,0,0,0,0,0,0
12061,35,user@gmail.com,1234567890,2629.6045038455,35321.597877379834,Credit,UK,Mumbai,2020-11-18,2023-07-22,Tablet,Safari,1,0,0,29135.910665400992,820,44001.1014205332,Pending,True,True,0,0,0,0,0,0,0
12063,19,user@gmail.com,1234567890,2632.546307668737,7764.7003572737085,Credit,USA,NY,2022-04-29,2023-03-09,Desktop,Safari,0,4,0,76982.5153142777,370,26108.08481093852,Pending,True,True,0,0,0,0,0,0,0
12078,50,test@company.com,1234567890,3160.32592914988,27177.677289338735,Debit,USA,Mumbai,2023-05-09,2024-10-03,Tablet,Safari,1,9,0,53015.238991426566,412,47674.81207804708,Pending,True,True,0,0,0,0,0,0,0
12082,21,test@company.com,1234567890,5687.500142559938,39889.1182591338,Credit,India,Mumbai,2021-01-23,2024-05-22,Desktop,Chrome,1,9,0,61430.45892191271,384,43111.32102983492,Rejected,True,True,0,0,0,0,0,0,0
12093,35,user@gmail.com,1234567890,4796.459833666087,46427.05017167921,Debit,USA,Mumbai,2021-06-23,2023-05-06,Tablet,Chrome,0,5,0,29585.877935951496,302,38966.87186013027,Pending,True,True,0,0,0,0,0,0,0
12100,29,test@company.com,1234567890,4054.6718812751133,-64.74216045685614,Credit,India,NY,2020-08-19,2023-01-02,Mobile,Safari,0,8,0,48392.240463485476,383,42112.67642182379,Pending,True,True,0,0,0,0,0,0,0
12116,55,user@gmail.com,1234567890,7209.391912453875,32005.55637460026,Debit,,Dallas,2020-02-13,2023-01-15,Desktop,Edge,0,8,1,114427.57287433006,641,49410.747645789066,Approved,True,True,0,0,0,0,0,0,0
12117,47,test@company.com,1234567890,78.65121937700087,34031.189997469584,Credit,USA,Mumbai,2022-06-19,2024-03-03,Desktop,Chrome,1,3,0,118710.4499950458,372,1716.367596212942,Pending,True,True,0,0,0,0,0,0,0
12123,42,user@gmail.com,1234567890,8084.4359602182685,47585.93683301669,Credit,,NY,2023-11-18,2024-02-23,Mobile,Safari,0,6,1,71962.28906324143,842,948.8075104202021,Rejected,True,True,0,0,0,0,0,0,0
12172,25,test@company.com,1234567890,351.1254207148331,21384.34575051818,Credit,UK,Mumbai,2022-10-04,2024-09-11,Mobile,Chrome,1,0,1,74613.95566499901,620,47399.31095830977,Approved,True,True,0,0,0,0,0,0,0
12183,56,user@gmail.com,1234567890,2352.928947967976,45211.563112998934,Credit,,NY,2021-03-31,2024-11-08,Tablet,Edge,1,3,0,75992.40862921509,569,31412.497047376546,Approved,True,True,0,0,0,0,0,0,0
12204,30,user@gmail.com,1234567890,4627.251249671373,30854.45982752787,Credit,USA,Dallas,2020-02-26,2023-09-18,Tablet,Edge,1,8,0,55786.130588279135,818,8865.524271385455,Rejected,True,True,0,0,0,0,0,0,0
12207,35,test@company.com,1234567890,7357.788751000507,20895.38844034945,Debit,USA,Mumbai,2022-01-08,2024-01-08,Desktop,Chrome,1,7,1,133636.96928645205,389,43645.625708171174,Pending,True,True,0,0,0,0,0,0,0
12220,40,test@company.com,1234567890,3533.687958511356,24736.69385335184,Debit,UK,London,2022-12-13,2024-04-18,Desktop,Chrome,1,8,1,149033.95755690936,630,28915.592839339068,Approved,True,True,0,0,0,0,0,0,0
12251,47,test@company.com,1234567890,6123.935905773673,5194.703316263502,Debit,,Mumbai,2022-01-28,2023-09-22,Tablet,Firefox,1,1,1,120989.49722701129,596,19762.700424227776,Rejected,True,True,0,0,0,0,0,0,0
12253,48,test@company.com,1234567890,2573.050180473954,34842.34209027015,Credit,UK,NY,2022-06-15,2024-01-21,Tablet,Edge,0,2,0,124452.32458969667,678,44722.63094117456,Approved,True,True,0,0,0,0,0,0,0
12254,54,test@company.com,1234567890,3622.171378791668,22091.17460508144,Credit,India,Dallas,2022-05-11,2023-03-26,Desktop,Edge,0,8,1,35879.39702577815,379,8935.436635175436,Pending,True,True,0,0,0,0,0,0,0
12272,28,test@company.com,1234567890,6597.921142441572,35668.61624530111,Debit,USA,Mumbai,2020-01-09,2024-02-20,Tablet,Safari,1,5,0,129713.63312440015,436,4994.654126877785,Rejected,True,True,0,0,0,0,0,0,0
12275,23,test@company.com,1234567890,3520.8425140619797,-137.5995239252784,Debit,UK,Mumbai,2021-12-15,2024-11-12,Tablet,Safari,1,6,1,88702.06213044161,483,14110.208027590415,Pending,True,True,0,0,0,0,0,0,0
12279,60,test@company.com,1234567890,4165.698059023697,32162.786701955687,Debit,USA,Mumbai,2020-09-22,2023-07-09,Mobile,Firefox,1,7,1,121705.94804341273,625,4407.0865551557645,Approved,True,True,0,0,0,0,0,0,0
12281,28,test@company.com,1234567890,2.307531323907483,16749.5377881209,Credit,India,Mumbai,2023-03-21,2023-12-14,Mobile,Firefox,1,9,1,144009.48115750751,716,24071.96576778976,Pending,True,True,0,0,0,0,0,0,0
12289,40,test@company.com,1234567890,2698.0413460299683,26144.536164230816,Credit,UK,NY,2021-06-08,2024-09-11,Desktop,Firefox,0,0,0,30371.284487620538,327,35086.351700155064,Pending,True,True,0,0,0,0,0,0,0
12292,65,test@company.com,1234567890,2781.708348485583,19807.712474655767,Credit,India,Mumbai,2022-08-09,2024-03-12,Mobile,Edge,1,8,0,59818.322868810676,834,26291.161979892124,Pending,True,True,0,0,0,0,0,0,0
12297,59,test@company.com,1234567890,8749.254949634735,33434.66019109282,Debit,UK,London,2022-08-20,2024-08-08,Tablet,Safari,1,7,1,55668.2943626909,345,3185.448541915664,Approved,True,True,0,0,0,0,0,0,0
12356,18,test@company.com,1234567890,7128.215836542938,19634.900030290017,Credit,USA,NY,2021-02-21,2024-01-12,Mobile,Safari,1,4,0,91707.03424103154,603,5603.552528003658,Rejected,True,True,0,0,0,0,0,0,0
12362,48,test@company.com,1234567890,9730.202112660014,23256.651329721208,Debit,UK,London,2023-01-07,2023-11-27,Desktop,Firefox,1,9,0,133718.65016051792,618,6165.056102326472,Pending,True,True,0,0,0,0,0,0,0
12365,52,test@company.com,1234567890,9309.832810370708,26649.0129746145,Credit,UK,Dallas,2022-04-11,2024-08-04,Mobile,Safari,0,5,0,126537.65935140499,541,15757.174777231792,Rejected,True,True,0,0,0,0,0,0,0
12384,63,user@gmail.com,1234567890,831.8612323722703,22506.95941890264,Debit,India,London,2021-07-22,2024-08-18,Tablet,Firefox,1,2,0,130709.13106113889,552,27413.347343374,Rejected,True,True,0,0,0,0,0,0,0
12388,57,user@gmail.com,1234567890,2278.8198024869957,11486.81709128555,Credit,,NY,2021-01-26,2023-10-16,Mobile,Firefox,0,4,0,144258.81480675488,737,4718.133390796153,Pending,True,True,0,0,0,0,0,0,0
12399,31,test@company.com,1234567890,465.83736204339937,24766.55036788537,Debit,USA,NY,2020-06-18,2023-05-16,Tablet,Firefox,1,5,1,117425.2796362437,374,25971.160894772027,Pending,True,True,0,0,0,0,0,0,0
12401,65,test@company.com,1234567890,4090.3065203818605,33727.355368818644,Credit,India,Mumbai,2020-12-05,2023-03-01,Tablet,Edge,1,4,1,74130.9719417825,757,34107.74145744212,Approved,True,True,0,0,0,0,0,0,0
12403,53,user@gmail.com,1234567890,5609.585298299432,44432.1644322877,Credit,USA,NY,2022-10-31,2024-11-06,Desktop,Firefox,0,9,0,103961.98051355979,389,31467.529551377265,Approved,True,True,0,0,0,0,0,0,0
12410,33,test@company.com,1234567890,3777.5139307509744,13430.325969903894,Debit,India,Mumbai,2020-03-19,2023-08-23,Desktop,Firefox,1,3,0,144198.84461489928,604,12277.71250096959,Rejected,True,True,0,0,0,0,0,0,0
12416,33,user@gmail.com,1234567890,3926.3196062893594,33277.83746503875,Debit,India,London,2023-05-09,2024-01-26,Mobile,Safari,1,9,1,130293.99269454296,335,19588.418294929903,Pending,True,True,0,0,0,0,0,0,0
12441,65,user@gmail.com,1234567890,8061.223550483395,46233.27429640947,Credit,India,NY,2020-05-02,2023-09-27,Tablet,Chrome,0,2,1,118590.49154459509,420,20726.317133025612,Approved,True,True,0,0,0,0,0,0,0
12443,28,user@gmail.com,1234567890,4953.6756954764105,46044.216161192264,Credit,,London,2021-08-27,2024-07-11,Mobile,Firefox,1,5,0,147870.5235595352,386,31344.046187927128,Pending,True,True,0,0,0,0,0,0,0
12448,41,user@gmail.com,1234567890,5374.490224291636,9866.088101894311,Debit,USA,NY,2023-10-12,2023-10-17,Desktop,Chrome,0,8,1,144934.80064867844,346,32827.38384555371,Pending,True,True,0,0,0,0,0,0,0
12453,54,test@company.com,1234567890,8600.259158193647,46236.61689443487,Credit,UK,Mumbai,2021-05-05,2023-04-01,Tablet,Chrome,0,0,0,109975.42444392189,410,33795.53659011723,Pending,True,True,0,0,0,0,0,0,0
12463,39,user@gmail.com,1234567890,9199.30287829981,24335.275769485343,Credit,USA,NY,2021-08-22,2023-12-06,Tablet,Safari,0,3,0,120183.22209265798,558,32359.8586147057,Rejected,True,True,0,0,0,0,0,0,0
12464,37,test@company.com,1234567890,1912.9665849379835,1102.120343536676,Credit,UK,London,2020-10-27,2024-04-15,Mobile,Chrome,0,5,0,110586.40573535595,436,12877.621917269793,Pending,True,True,0,0,0,0,0,0,0
12467,42,user@gmail.com,1234567890,7370.794131768003,29790.062594291674,Debit,USA,London,2022-04-15,2023-01-15,Mobile,Firefox,0,4,1,104751.90852517298,537,1909.2476339774012,Approved,True,True,0,0,0,0,0,0,0
12471,50,user@gmail.com,1234567890,2527.105947819691,22249.191509202086,Credit,USA,NY,2023-05-22,2023-12-31,Mobile,Safari,0,4,1,130828.86351024116,434,9801.487036464796,Rejected,True,True,0,0,0,0,0,0,0
12491,51,user@gmail.com,1234567890,4265.620509957329,13242.529180090478,Credit,,Mumbai,2021-11-10,2023-07-24,Tablet,Firefox,1,6,0,88361.4585135845,438,42305.984959497204,Rejected,True,True,0,0,0,0,0,0,0
